source,title,breed,gender,age,price_mad,location,url
ehorses.com,"Belgian Warmblood, Mare, 11 years, 17 hh, Brown",Belgian Warmblood,Mare,11 years,187250,"Wilnsdorf, DE",https://www.ehorses.com/belgian-warmblood-mare-11years-17-hh-brown-dressagehorses-leisurehorses-wilnsdorf/4697752.html
ehorses.com,"Polish Coldblood, Gelding, 3 years, 15.2 hh, Brown",Polish Coldblood,Gelding,3 years,44940,"Someren, NL",https://www.ehorses.com/polish-coldblood-gelding-3years-15-2-hh-brown-carriagehorses-leisurehorses-someren/4748959.html
ehorses.com,"Austrian Warmblood, Stallion, 2 years, Can be white",Austrian Warmblood,Stallion,2 years,55639,"Selzthal, AT",https://www.ehorses.com/austrian-warmblood-stallion-2years-can-be-white-showjumpers-selzthal/4749223.html
ehorses.com,"KWPN, Gelding, 6 years, 16.1 hh, Black",KWPN,Gelding,6 years,160500,"Weil am Rhein, DE",https://www.ehorses.com/kwpn-gelding-6years-16-1-hh-black-leisurehorses-dressagehorses-weil-am-rhein/4545896.html
ehorses.com,"Oldenburg, Gelding, 4 years, 16.1 hh, Smoky-Black",Oldenburg,Gelding,4 years,83460,"Mügeln, DE",https://www.ehorses.com/oldenburg-gelding-4years-16-1-hh-smoky-black-dressagehorses-eventinghorses-leisurehorses-muegeln/4663511.html
ehorses.com,"Hanoverian, Mare, 2 years, Bay-Dark",Hanoverian,Mare,2 years,69550,"Selzthal, AT",https://www.ehorses.com/hanoverian-mare-2years-bay-dark-dressagehorses-selzthal/4749224.html
ehorses.com,"Shetland Ponies, Gelding, 15 years",Shetland Ponies,Gelding,15 years,8024,"Selzthal, AT",https://www.ehorses.com/shetland-ponies-gelding-15years-leisurehorses-selzthal/4735349.html
ehorses.com,"Danish Warmblood, Gelding, 6 years, 16.2 hh, Brown",Danish Warmblood,Gelding,6 years,588500,"Nieuw-Vennep, NL",https://www.ehorses.com/danish-warmblood-gelding-6years-16-2-hh-brown-dressagehorses-nieuw-vennep/4744619.html
ehorses.com,"Thoroughbred, Mare, 4 years, 16.2 hh, Brown",Thoroughbred,Mare,4 years,80250,"Renswoude, NL",https://www.ehorses.com/thoroughbred-mare-4years-16-2-hh-brown-showjumpers-hunter-eventinghorses-leisurehorses-renswoude/4742378.html
ehorses.com,"KWPN, Mare, 12 years, 16.3 hh, Smoky-Black",KWPN,Mare,12 years,321000,"Dordrecht, NL",https://www.ehorses.com/kwpn-mare-12years-16-3-hh-smoky-black-dressagehorses-dordrecht/4607662.html
ehorses.com,"Zangersheider, Mare, 6 years, 15,1 hh, Palomino",Zangersheider,Mare,6 years,80250,"Beaumont-Pied-de-Buf, FR",https://www.ehorses.com/zangersheider-mare-6years-151-hh-palomino-breedinghorses-beaumont-pied-de-buf/4679627.html
ehorses.com,"Latvian Warmblood Mix, Mare, 5 years, 15 hh, Bay",Latvian Warmblood Mix,Mare,5 years,80250,"Ogre, LV",https://www.ehorses.com/latvian-warmblood-mare-5years-15-hh-bay-dressagehorses-showjumpers-ogre/4716941.html
ehorses.com,"American Paint Horse, Gelding, 8 years, 14 hh, Overo-all-colors",American Paint Horse,Gelding,8 years,35350,"Weatherford TX, US",https://www.ehorses.com/american-paint-horse-gelding-8years-14-hh-overo-all-colors-trailhorses-ranch-riding-horses-weatherford-tx/4582150.html
ehorses.com,"Hungarian Sport Horse, Gelding, 7 years, 16 hh, Buckskin",Hungarian Sport Horse,Gelding,7 years,133750,"Marcali, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-7years-16-hh-buckskin-showjumpers-leisurehorses-marcali/2907732.html
ehorses.com,"German Riding Pony, Gelding, 5 years, 14 hh, Grey",German Riding Pony,Gelding,5 years,160500,"Buchen (Odenwald), DE",https://www.ehorses.com/german-riding-pony-gelding-5years-14-hh-grey-showjumpers-showhunter-dressagehorses-buchen-odenwald/4689527.html
ehorses.com,"American Quarter Horse, Gelding, 8 years, 14,3 hh, Roan-Bay",American Quarter Horse,Gelding,8 years,35350,"Cleburne TX, US",https://www.ehorses.com/american-quarter-horse-gelding-8years-143-hh-roan-bay-trailhorses-ranch-riding-horses-cleburne-tx/4248027.html
ehorses.com,"Oldenburg, Mare, 5 years, 17 hh, Grey",Oldenburg,Mare,5 years,321000,"Sankt Wolfgang, DE",https://www.ehorses.com/oldenburg-mare-5years-17-hh-grey-dressagehorses-showjumpers-sankt-wolfgang/4067018.html
ehorses.com,"PRE Mix, Stallion, 5 years, 16,1 hh, Bay-Dark",PRE Mix,Stallion,5 years,267500,"Martfeld, DE",https://www.ehorses.com/pre-stallion-5years-161-hh-bay-dark-dressagehorses-showhorses-baroquehorses-leisurehorses-martfeld/4709558.html
ehorses.com,"Andalusian, Stallion, 3 years, Palomino",Andalusian,Stallion,3 years,37450,"Chiclana, ES",https://www.ehorses.com/andalusian-stallion-3years-palomino-leisurehorses-chiclana/4732465.html
ehorses.com,"Welsh B, Gelding, 3 years, 12 hh, Grey",Welsh B,Gelding,3 years,30494,"Aalten, NL",https://www.ehorses.com/welsh-b-gelding-3years-12-hh-grey-showhunter-aalten/4749148.html
ehorses.com,"Andalusian, Mare, 5 years, 15,2 hh, Brown",Andalusian,Mare,5 years,42586,"Vejer de la Frontera, ES",https://www.ehorses.com/andalusian-mare-5years-152-hh-brown-leisurehorses-vejer-de-la-frontera/4749135.html
ehorses.com,"Westphalian, Gelding, 5 years, 17 hh, Bay-Dark",Westphalian,Gelding,5 years,214000,"Rosendahl, DE",https://www.ehorses.com/westphalian-gelding-5years-17-hh-bay-dark-dressagehorses-leisurehorses-rosendahl/4683634.html
ehorses.com,"Belgian Warmblood, Mare, 2 years, 15,2 hh, Black",Belgian Warmblood,Mare,2 years,42800,"Ruiselede, BE",https://www.ehorses.com/belgian-warmblood-mare-2years-152-hh-black-dressagehorses-breedinghorses-ruiselede/4748967.html
ehorses.com,"KWPN, Gelding, 6 years, 15,3 hh, Black",KWPN,Gelding,6 years,262150,"Neuss, DE",https://www.ehorses.com/kwpn-gelding-6years-153-hh-black-dressagehorses-leisurehorses-neuss/4731804.html
ehorses.com,"Other Warmbloods, Mare, 9 years, 16,1 hh",Other Warmbloods,Mare,9 years,262150,"Neuss, DE",https://www.ehorses.com/other-warmbloods-mare-9years-161-hh-dressagehorses-breedinghorses-leisurehorses-neuss/4744715.html
ehorses.com,"KWPN, Gelding, 3 years, 16 hh, Bay-Dark",KWPN,Gelding,3 years,53500,"Neuss, DE",https://www.ehorses.com/kwpn-gelding-3years-16-hh-bay-dark-dressagehorses-leisurehorses-neuss/4733557.html
ehorses.com,"German Sport Horse, Stallion, 2 years, 15,1 hh, Chestnut-Red",German Sport Horse,Stallion,2 years,133750,"Ritzing, AT",https://www.ehorses.com/german-sport-horse-stallion-2years-151-hh-chestnut-red-dressagehorses-ritzing/4728056.html
ehorses.com,"Oldenburg, Stallion, 8 years, 17 hh, Brown",Oldenburg,Stallion,8 years,1070000,"Ritzing, AT",https://www.ehorses.com/oldenburg-stallion-8years-17-hh-brown-dressagehorses-ritzing/4630903.html
ehorses.com,"More ponies/small horses, Mare, 7 years, 14,2 hh, Brown",More ponies/small horses,Mare,7 years,37450,"Mezőhegyes, HU",https://www.ehorses.com/more-poniessmall-horses-mare-7years-142-hh-brown-leisurehorses-mezohegyes/4736593.html
ehorses.com,"Oldenburg, Gelding, 6 years, 17,1 hh, Brown",Oldenburg,Gelding,6 years,267500,"Börrstadt, DE",https://www.ehorses.com/oldenburg-gelding-6years-171-hh-brown-dressagehorses-boerrstadt/4716781.html
ehorses.com,"German Riding Horse, Gelding, 4 years, 17 hh, Brown",German Riding Horse,Gelding,4 years,321000,"Leipheim, DE",https://www.ehorses.com/german-riding-horse-gelding-4years-17-hh-brown-dressagehorses-leipheim/4749090.html
ehorses.com,"Trakehner, Mare, 3 years, 15 hh, Bay-Dark",Trakehner,Mare,3 years,42800,"Mügeln, DE",https://www.ehorses.com/trakehner-mare-3years-15-hh-bay-dark-eventinghorses-breedinghorses-leisurehorses-dressagehorses-muegeln/4749073.html
ehorses.com,"More ponies/small horses, Mare, 9 years, 14,2 hh, Grey",More ponies/small horses,Mare,9 years,48150,"Békéscsaba, HU",https://www.ehorses.com/more-poniessmall-horses-mare-9years-142-hh-grey-leisurehorses-showjumpers-bekescsaba/4749092.html
ehorses.com,"Oldenburg-International (OS), Gelding, 5 years, 16,1 hh, Brown",Oldenburg-International (OS),Gelding,5 years,321000,"Lindern (Oldenburg), DE",https://www.ehorses.com/oldenburg-international-os-gelding-5years-161-hh-brown-showjumpers-leisurehorses-lindern-oldenburg/4733891.html
ehorses.com,"More ponies/small horses, Mare, 5 years, 12 hh, Pinto",More ponies/small horses,Mare,5 years,21400,"Békés, HU",https://www.ehorses.com/more-poniessmall-horses-mare-5years-12-hh-pinto-leisurehorses-bekes/4749080.html
ehorses.com,"Other Warmbloods, Gelding, 10 years, 16,1 hh, Pinto",Other Warmbloods,Gelding,10 years,58849,"Gyula, HU",https://www.ehorses.com/other-warmbloods-gelding-10years-161-hh-pinto-leisurehorses-gyula/4749068.html
ehorses.com,"Other Warmbloods, Gelding, 5 years, 15,2 hh, Grey",Other Warmbloods,Gelding,5 years,41730,"Gyula, HU",https://www.ehorses.com/other-warmbloods-gelding-5years-152-hh-grey-leisurehorses-gyula/4749064.html
ehorses.com,"KWPN, Gelding, 9 years, 16,1 hh, Brown",KWPN,Gelding,9 years,213465,"Neuss, DE",https://www.ehorses.com/kwpn-gelding-9years-161-hh-brown-dressagehorses-neuss/4749057.html
ehorses.com,"More ponies/small horses, Mare, 9 years, 14,1 hh, Chestnut-Red",More ponies/small horses,Mare,9 years,41730,"bekes, HU",https://www.ehorses.com/more-poniessmall-horses-mare-9years-141-hh-chestnut-red-leisurehorses-bekes/4749053.html
ehorses.com,"Arabian horses, Mare, 2 years, Grey",Arabian horses,Mare,2 years,74900,"Reichraming, AT",https://www.ehorses.com/arabian-horses-mare-2years-grey-breedinghorses-showhorses-westernhorses-leisurehorses-reichraming/4354792.html
ehorses.com,"Andalusian, Mare, 7 years, Grey",Andalusian,Mare,7 years,85839,"Corona, CA, US",https://www.ehorses.com/andalusian-mare-7years-grey-dressagehorses-showhorses-breedinghorses-eventinghorses-corona-ca/4687612.html
ehorses.com,"American Paint Horse, Gelding, 13 years, 15,1 hh, Tobiano-all-colors",American Paint Horse,Gelding,13 years,35350,"Level Green KY, US",https://www.ehorses.com/american-paint-horse-gelding-13years-151-hh-tobiano-all-colors-trailhorses-ranch-riding-horses-level-green-ky/4247954.html
ehorses.com,"American Paint Horse, Gelding, 9 years, 15 hh, Tobiano-all-colors",American Paint Horse,Gelding,9 years,35350,"Granbury TX, US",https://www.ehorses.com/american-paint-horse-gelding-9years-15-hh-tobiano-all-colors-trailhorses-ranch-riding-horses-granbury-tx/4224614.html
ehorses.com,"American Quarter Horse, Gelding, 5 years, 14 hh, Tobiano-all-colors",American Quarter Horse,Gelding,5 years,166650,"Mount Vernon, KY, US",https://www.ehorses.com/american-quarter-horse-gelding-5years-14-hh-tobiano-all-colors-trailhorses-ranch-riding-horses-mount-vernon-ky/4519040.html
ehorses.com,"PRE, Stallion, 5 years, 15,3 hh, Black",PRE,Stallion,5 years,133750,"Provinz Malaga, ES",https://www.ehorses.com/pre-stallion-5years-153-hh-black-dressagehorses-working-equitation-horses-breedinghorses-leisurehorses-provinz-malaga/4525270.html
ehorses.com,"Welsh A (Mountain Pony), Gelding, 5 years, 11 hh, Leopard-Piebald",Welsh A (Mountain Pony),Gelding,5 years,39590,"Poznań, PL",https://www.ehorses.com/welsh-a-mountain-pony-gelding-5years-11-hh-leopard-piebald-showjumpers-reininghorses-leisurehorses-dressagehorses-poznan/4616687.html
ehorses.com,"Hanoverian, Mare, 8 years, 15,3 hh, Chestnut",Hanoverian,Mare,8 years,160500,"Götzendorf an der Leitha, AT",https://www.ehorses.com/hanoverian-mare-8years-153-hh-chestnut-dressagehorses-breedinghorses-showjumpers-leisurehorses-goetzendorf-an-der-leitha/4688363.html
ehorses.com,"American Quarter Horse, Stallion, 2 years, Chestnut-Red",American Quarter Horse,Stallion,2 years,251449,"Bedburg-Hau, DE",https://www.ehorses.com/american-quarter-horse-stallion-2years-chestnut-red-reininghorses-bedburg-hau/4119134.html
ehorses.com,"American Quarter Horse, Mare, 2 years, Brown",American Quarter Horse,Mare,2 years,294250,"Bedburg-Hau, DE",https://www.ehorses.com/american-quarter-horse-mare-2years-brown-reininghorses-bedburg-hau/4119177.html
ehorses.com,"Icelandic Horse, Gelding, 13 years, 14 hh, Chestnut-Red",Icelandic Horse,Gelding,13 years,106465,"Langeln, DE",https://www.ehorses.com/icelandic-horse-gelding-13years-14-hh-chestnut-red-leisurehorses-gaitedhorses-langeln/4749018.html
ehorses.com,"Other Heavy Horses, Gelding, 11 years, 16,1 hh, Grey",Other Heavy Horses,Gelding,11 years,90950,"Buchholz in der Nordheide, DE",https://www.ehorses.com/other-heavy-horses-gelding-11years-161-hh-grey-leisurehorses-hunter-carriagehorses-buchholz-in-der-nordheide/4743664.html
ehorses.com,"More ponies/small horses, Mare, 5 years, 14,2 hh, Brown",More ponies/small horses,Mare,5 years,41730,"Békéscsaba, HU",https://www.ehorses.com/more-poniessmall-horses-mare-5years-142-hh-brown-leisurehorses-bekescsaba/4749022.html
ehorses.com,"Hanoverian, Gelding, 4 years, 16,1 hh, Chestnut-Red",Hanoverian,Gelding,4 years,133750,"Mijas, ES",https://www.ehorses.com/hanoverian-gelding-4years-161-hh-chestnut-red-dressagehorses-leisurehorses-mijas/4744020.html
ehorses.com,"KWPN, Gelding, 5 years, 16,2 hh, Brown",KWPN,Gelding,5 years,160500,"Jesteburg, DE",https://www.ehorses.com/kwpn-gelding-5years-162-hh-brown-dressagehorses-showjumpers-showhunter-leisurehorses-jesteburg/4656916.html
ehorses.com,"Hanoverian, Gelding, 5 years, 16,3 hh, Black",Hanoverian,Gelding,5 years,187250,"Puebla De Guzman, ES",https://www.ehorses.com/hanoverian-gelding-5years-163-hh-black-dressagehorses-eventinghorses-showjumpers-leisurehorses-puebla-de-guzman/4743807.html
ehorses.com,"Westphalian, Gelding, 5 years, 16,3 hh, Black",Westphalian,Gelding,5 years,321000,"Rees, DE",https://www.ehorses.com/westphalian-gelding-5years-163-hh-black-dressagehorses-rees/4748991.html
ehorses.com,"Danish Warmblood, Gelding, 5 years, 17 hh, Grey",Danish Warmblood,Gelding,5 years,588500,"Lienen, DE",https://www.ehorses.com/danish-warmblood-gelding-5years-17-hh-grey-dressagehorses-leisurehorses-lienen/4746439.html
ehorses.com,"Hanoverian, Mare, 4 years, 16,1 hh, Chestnut-Red",Hanoverian,Mare,4 years,321000,"Lienen, DE",https://www.ehorses.com/hanoverian-mare-4years-161-hh-chestnut-red-dressagehorses-eventinghorses-showjumpers-showhunter-lienen/4747090.html
ehorses.com,"Trakehner, Gelding, 5 years, 16,1 hh, Brown",Trakehner,Gelding,5 years,321000,"Dorsten, DE",https://www.ehorses.com/trakehner-gelding-5years-161-hh-brown-showjumpers-dorsten/4748972.html
ehorses.com,"KWPN, Mare, 3 years, 15,2 hh, Bay-Dark",KWPN,Mare,3 years,80250,"Lierde, BE",https://www.ehorses.com/kwpn-mare-3years-152-hh-bay-dark-dressagehorses-lierde/4587246.html
ehorses.com,"Other Breeds, Gelding, 17 years, 15,1 hh, Bay-Dark",Other Breeds,Gelding,17 years,26215,"Achtmaal, NL",https://www.ehorses.com/other-breeds-gelding-17years-151-hh-bay-dark-leisurehorses-carriagehorses-achtmaal/4748973.html
ehorses.com,"KWPN, Gelding, 9 years, 15,3 hh, Grey",KWPN,Gelding,9 years,133750,"Lonsee, DE",https://www.ehorses.com/kwpn-gelding-9years-153-hh-grey-leisurehorses-trailhorses-endurancehorses-dressagehorses-lonsee/4748964.html
ehorses.com,"PRE Mix, Gelding, 6 years, 16,2 hh, Grey",PRE Mix,Gelding,6 years,80250,"Sleidinge, BE",https://www.ehorses.com/pre-gelding-6years-162-hh-grey-dressagehorses-working-equitation-horses-showjumpers-sleidinge/4726231.html
ehorses.com,"Hanoverian, Mare, 7 years, 17 hh, Grey",Hanoverian,Mare,7 years,321000,"Bad Dürrheim, DE",https://www.ehorses.com/hanoverian-mare-7years-17-hh-grey-showhunter-showjumpers-bad-duerrheim/4696523.html
ehorses.com,"Polish riding pony, Gelding, 3 years, 14,1 hh, Leopard-Piebald",Polish riding pony,Gelding,3 years,84530,"uelsen, DE",https://www.ehorses.com/polish-riding-pony-gelding-3years-141-hh-leopard-piebald-westernhorses-baroquehorses-leisurehorses-uelsen/4633736.html
ehorses.com,"Irish Sport Horse Mix, Gelding, 6 years, 16 hh, Brown",Irish Sport Horse Mix,Gelding,6 years,80250,"uelsen, DE",https://www.ehorses.com/irish-sport-horse-gelding-6years-16-hh-brown-leisurehorses-eventinghorses-showjumpers-uelsen/4740335.html
ehorses.com,"Irish Sport Horse Mix, Gelding, 6 years, 16 hh, Bay-Dark",Irish Sport Horse Mix,Gelding,6 years,80250,"uelsen, DE",https://www.ehorses.com/irish-sport-horse-gelding-6years-16-hh-bay-dark-leisurehorses-eventinghorses-uelsen/4740339.html
ehorses.com,"KWPN, Gelding, 5 years, 17 hh, Chestnut",KWPN,Gelding,5 years,235399,"Riga, LV",https://www.ehorses.com/kwpn-gelding-5years-17-hh-chestnut-dressagehorses-riga/4618067.html
ehorses.com,"American Quarter Horse, Gelding, 15 years, 14,1 hh, Roan-Bay",American Quarter Horse,Gelding,15 years,35350,"Weatherford TX, US",https://www.ehorses.com/american-quarter-horse-gelding-15years-141-hh-roan-bay-trailhorses-ranch-riding-horses-weatherford-tx/4304435.html
ehorses.com,"Westphalian, Gelding, 7 years, 17 hh, Grey-Dapple",Westphalian,Gelding,7 years,321000,"ArnsbergArnsberg, DE",https://www.ehorses.com/westphalian-gelding-7years-17-hh-grey-dapple-showjumpers-dressagehorses-arnsbergarnsberg/4472681.html
ehorses.com,"Shetland Ponies, Stallion, 1 year, 8,1 hh, Black",Shetland Ponies,Stallion,1 year,9095,"Hästveda, SE",https://www.ehorses.com/shetland-ponies-stallion-1year-81-hh-black-breedinghorses-showhorses-carriagehorses-haestveda/4703780.html
ehorses.com,"Bavarian Warmblood, Gelding, 19 years, Chestnut-Red",Bavarian Warmblood,Gelding,19 years,10700,"Herzberg, DE",https://www.ehorses.com/bavarian-warmblood-gelding-19years-chestnut-red-leisurehorses-dressagehorses-herzberg/4602248.html
ehorses.com,"Lusitano, Stallion, 2 years, 15,2 hh, Buckskin",Lusitano,Stallion,2 years,155150,"Herborn, DE",https://www.ehorses.com/lusitano-stallion-2years-152-hh-buckskin-showhorses-working-equitation-horses-breedinghorses-dressagehorses-herborn/4684749.html
ehorses.com,"Friesian horses, Stallion, 5 years, 15,1 hh",Friesian horses,Stallion,5 years,46010,"Tzummarum, NL",https://www.ehorses.com/friesian-horses-stallion-5years-151-hh-eventinghorses-tzummarum/1706201.html
ehorses.com,"American Quarter Horse, Gelding, 5 years, 15,3 hh, Chestnut",American Quarter Horse,Gelding,5 years,35350,"Greenville KY, US",https://www.ehorses.com/american-quarter-horse-gelding-5years-153-hh-chestnut-trailhorses-ranch-riding-horses-greenville-ky/4421488.html
ehorses.com,"Irish Sport Horse Mix, Gelding, 7 years, 15,3 hh, Bay-Dark",Irish Sport Horse Mix,Gelding,7 years,80250,"uelsen, DE",https://www.ehorses.com/irish-sport-horse-gelding-7years-153-hh-bay-dark-leisurehorses-eventinghorses-uelsen/4740346.html
ehorses.com,"KWPN, Mare, 3 years, 15,2 hh, Bay-Dark",KWPN,Mare,3 years,52430,"uelsen, DE",https://www.ehorses.com/kwpn-mare-3years-152-hh-bay-dark-dressagehorses-leisurehorses-uelsen/4740393.html
ehorses.com,"German Sport Horse, Mare, 19 years, 16,1 hh, Brown",German Sport Horse,Mare,19 years,10700,"Zossen, DE",https://www.ehorses.com/german-sport-horse-mare-19years-161-hh-brown-carriagehorses-zossen/4748941.html
ehorses.com,"Oldenburg, Mare, 1 year, Bay-Dark",Oldenburg,Mare,1 year,63129,"Dassel, DE",https://www.ehorses.com/oldenburg-mare-1year-bay-dark-dressagehorses-dassel/4738868.html
ehorses.com,"Andalusian, Gelding, 5 years, 15,2 hh, Brown",Andalusian,Gelding,5 years,53500,"Hinojosa Del Duque, ES",https://www.ehorses.com/andalusian-gelding-5years-152-hh-brown-dressagehorses-working-equitation-horses-showhorses-leisurehorses-hinojosa-del-duque/4742113.html
ehorses.com,"Andalusian, Mare, 6 years, 15,2 hh, Perlino",Andalusian,Mare,6 years,32099,"Hinojosa Del Duque, ES",https://www.ehorses.com/andalusian-mare-6years-152-hh-perlino-leisurehorses-baroquehorses-dressagehorses-hinojosa-del-duque/4747683.html
ehorses.com,"Andalusian, Stallion, 8 years, 15,2 hh, Grey-Dapple",Andalusian,Stallion,8 years,53500,"Hinojosa Del Duque, ES",https://www.ehorses.com/andalusian-stallion-8years-152-hh-grey-dapple-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-hinojosa-del-duque/4742652.html
ehorses.com,"PRE Mix, Mare, 1 year, 15,2 hh, Pearl",PRE Mix,Mare,1 year,127329,"Stahnsdorf, DE",https://www.ehorses.com/pre-mare-1year-152-hh-pearl-baroquehorses-working-equitation-horses-breedinghorses-stahnsdorf/4520393.html
ehorses.com,"Oldenburg, Gelding, 4 years, 16,2 hh, Brown",Oldenburg,Gelding,4 years,224699,"Hemmoor, DE",https://www.ehorses.com/oldenburg-gelding-4years-162-hh-brown-dressagehorses-showjumpers-leisurehorses-carriagehorses-hemmoor/4748926.html
ehorses.com,"Ardennes, Stallion, 1 year, 15,1 hh, Brown",Ardennes,Stallion,1 year,16049,"Daleiden, DE",https://www.ehorses.com/ardennes-stallion-1year-151-hh-brown-leisurehorses-breedinghorses-carriagehorses-daleiden/4737044.html
ehorses.com,"Cruzado, Mare, 5 years, 14,3 hh, Dunalino",Cruzado,Mare,5 years,90939,"Daleiden, DE",https://www.ehorses.com/cruzado-mare-5years-143-hh-dunalino-dressagehorses-trailhorses-showjumpers-leisurehorses-daleiden/4728764.html
ehorses.com,"PRE Mix, Mare, 4 years, 15 hh, Black",PRE Mix,Mare,4 years,95230,"Daleiden, DE",https://www.ehorses.com/pre-mare-4years-15-hh-black-dressagehorses-showjumpers-leisurehorses-daleiden/4736735.html
ehorses.com,"Oldenburg, Mare, Foal (01/2026)",Oldenburg,Mare,Foal (01/2026),133750,"Wülfrath, DE",https://www.ehorses.com/oldenburg-mare-foals-dressagehorses-wuelfrath/3068517.html
ehorses.com,"Oldenburg, Mare, 8 years, 17,1 hh, Brown",Oldenburg,Mare,8 years,1070000,"Kronberg im Taunus, DE",https://www.ehorses.com/oldenburg-mare-8years-171-hh-brown-dressagehorses-kronberg-im-taunus/4626183.html
ehorses.com,"PRE Mix, Gelding, 7 years, 15,2 hh, Brown",PRE Mix,Gelding,7 years,85065,"Breda, NL",https://www.ehorses.com/pre-gelding-7years-152-hh-brown-dressagehorses-leisurehorses-breda/4748913.html
ehorses.com,"KWPN, Gelding, 9 years, 16,2 hh, Brown",KWPN,Gelding,9 years,321000,"Gerstetten, DE",https://www.ehorses.com/kwpn-gelding-9years-162-hh-brown-showjumpers-gerstetten/4748837.html
ehorses.com,"Welsh A (Mountain Pony), Mare, 10 years, 11,1 hh, Buckskin",Welsh A (Mountain Pony),Mare,10 years,37450,"Didam, NL",https://www.ehorses.com/welsh-a-mountain-pony-mare-10years-111-hh-buckskin-leisurehorses-didam/4748887.html
ehorses.com,"Oldenburg, Stallion, 3 years, 16 hh, Grey",Oldenburg,Stallion,3 years,321000,"Neumarkt in der Oberpfalz, DE",https://www.ehorses.com/oldenburg-stallion-3years-16-hh-grey-dressagehorses-neumarkt-in-der-oberpfalz/4642151.html
ehorses.com,"Friesian horses, Gelding, 8 years, 15,2 hh, Tobiano-all-colors",Friesian horses,Gelding,8 years,35350,"Wallingford KY, US",https://www.ehorses.com/friesian-horses-gelding-8years-152-hh-tobiano-all-colors-trailhorses-showhorses-wallingford-ky/4145721.html
ehorses.com,"Swiss Warmblood, Gelding, 7 years, 16,2 hh, Brown",Swiss Warmblood,Gelding,7 years,588500,"Aeugst, CH",https://www.ehorses.com/swiss-warmblood-gelding-7years-162-hh-brown-showjumpers-aeugst/4603183.html
ehorses.com,"PRE, Stallion, 4 years, 16 hh, Bay",PRE,Stallion,4 years,133750,"Hamburg, DE",https://www.ehorses.com/pre-stallion-4years-16-hh-bay-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-hamburg/4727280.html
ehorses.com,"Westphalian, Mare, 13 years, 16 hh, Brown",Westphalian,Mare,13 years,80250,"Dortmund, DE",https://www.ehorses.com/westphalian-mare-13years-16-hh-brown-breedinghorses-dressagehorses-dortmund/4685914.html
ehorses.com,"American Quarter Horse, Gelding, 8 years, 14,3 hh, Buckskin",American Quarter Horse,Gelding,8 years,35350,"Weatherford TX, US",https://www.ehorses.com/american-quarter-horse-gelding-8years-143-hh-buckskin-trailhorses-ranch-riding-horses-weatherford-tx/4199042.html
ehorses.com,"Welsh D (Cob), Gelding, 6 years, 14,1 hh, Grey",Welsh D (Cob),Gelding,6 years,40125,"Murska Soboda, SI",https://www.ehorses.com/welsh-d-cob-gelding-6years-141-hh-grey-showjumpers-carriagehorses-murska-soboda/4738331.html
ehorses.com,"German Riding Horse, Stallion, 3 years, Bay-Dark",German Riding Horse,Stallion,3 years,80250,"Neuenkirchen-Vörden, DE",https://www.ehorses.com/german-riding-horse-stallion-3years-bay-dark-dressagehorses-neuenkirchen-voerden/3827370.html
ehorses.com,"Mecklenburg Warmblood, Gelding, 6 years, 16,1 hh, Chestnut-Red",Mecklenburg Warmblood,Gelding,6 years,235399,"Plau am See, DE",https://www.ehorses.com/mecklenburg-warmblood-gelding-6years-161-hh-chestnut-red-showjumpers-eventinghorses-leisurehorses-plau-am-see/4744743.html
ehorses.com,"French riding pony, Gelding, 6 years, 14,2 hh, Black",French riding pony,Gelding,6 years,321000,"Mérignies, FR",https://www.ehorses.com/french-riding-pony-gelding-6years-142-hh-black-dressagehorses-merignies/4748865.html
ehorses.com,"Hanoverian, Gelding, 4 years, 16,3 hh, Chestnut-Red",Hanoverian,Gelding,4 years,321000,"Visbek, DE",https://www.ehorses.com/hanoverian-gelding-4years-163-hh-chestnut-red-dressagehorses-leisurehorses-visbek/4723792.html
ehorses.com,"Oldenburg, Gelding, 5 years, 16,1 hh, Brown",Oldenburg,Gelding,5 years,187250,"Visbek, DE",https://www.ehorses.com/oldenburg-gelding-5years-161-hh-brown-dressagehorses-leisurehorses-visbek/4677955.html
ehorses.com,"Hanoverian, Gelding, 7 years, 16,2 hh, Black",Hanoverian,Gelding,7 years,136960,"Blekendorf, DE",https://www.ehorses.com/hanoverian-gelding-7years-162-hh-black-dressagehorses-blekendorf/4748853.html
ehorses.com,"Icelandic Horse, Mare, 6 years, 13,2 hh",Icelandic Horse,Mare,6 years,126259,"Blunk, DE",https://www.ehorses.com/icelandic-horse-mare-6years-132-hh-leisurehorses-breedinghorses-blunk/4604705.html
ehorses.com,"Icelandic Horse, Mare, 14 years, 13 hh, Chestnut-Red",Icelandic Horse,Mare,14 years,95230,"Nehms, DE",https://www.ehorses.com/icelandic-horse-mare-14years-13-hh-chestnut-red-leisurehorses-gaitedhorses-nehms/4731082.html
ehorses.com,"Icelandic Horse, Mare, 4 years, 13,2 hh",Icelandic Horse,Mare,4 years,95230,"Blunk, DE",https://www.ehorses.com/icelandic-horse-mare-4years-132-hh-gaitedhorses-breedinghorses-leisurehorses-blunk/4282202.html
