source,id,title,price,currency,location,type,age,gender,url
avito.ma,https://www.avito.ma/fr/centre_ville/vêtements/jacket_ferrari_rouge_57510316,jacket ferrari rouge,1000,MAD,,Cheval,,,https://www.avito.ma/fr/centre_ville/vêtements/jacket_ferrari_rouge_57510316.htm
avito.ma,https://www.avito.ma/fr/abattoirs/voitures_d_occasion/Fiat_Uno_essence_modèle_1995_57509522,Fiat Uno essence modèle 1995,24000,MAD,,Cheval,,,https://www.avito.ma/fr/abattoirs/voitures_d_occasion/Fiat_Uno_essence_modèle_1995_57509522.htm
avito.ma,https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/GWM_POER_2_0L_170_CH_À_SAISIR_57423308,GWM POER 2.0L 170 CH À SAISIR,255000,MAD,,Cheval,,,https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/GWM_POER_2_0L_170_CH_À_SAISIR_57423308.htm
avito.ma,https://www.avito.ma/fr/maarif/jouets/Petit_Vero_cheval_sur_bois_57504703,Petit Vero cheval sur bois,250,MAD,,Cheval,,,https://www.avito.ma/fr/maarif/jouets/Petit_Vero_cheval_sur_bois_57504703.htm
avito.ma,https://www.avito.ma/fr/la_belle_vue/voitures_d_occasion/Peugeot_207_57504420,Peugeot 207,82000,MAD,,Cheval,,,https://www.avito.ma/fr/la_belle_vue/voitures_d_occasion/Peugeot_207_57504420.htm
avito.ma,https://www.avito.ma/fr/c.i.l/voitures_d_occasion/Audi_Q3_exclusif_pièce_unique_57503144,Audi Q3 exclusif pièce unique,335000,MAD,,Cheval,,,https://www.avito.ma/fr/c.i.l/voitures_d_occasion/Audi_Q3_exclusif_pièce_unique_57503144.htm
avito.ma,https://www.avito.ma/fr/sefrou/fourgon_et_minibus/Iveco_Daily_57501771,Iveco Daily,225000,MAD,,Cheval,,,https://www.avito.ma/fr/sefrou/fourgon_et_minibus/Iveco_Daily_57501771.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_308_2017_57501516,Peugeot 308 2017,145000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_308_2017_57501516.htm
avito.ma,https://www.avito.ma/fr/fes_jdid/voitures_d_occasion/Clio_1_essence_57501442,Clio 1 essence,29000,MAD,,Cheval,,,https://www.avito.ma/fr/fes_jdid/voitures_d_occasion/Clio_1_essence_57501442.htm
avito.ma,https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Citroën_Xsara_57500814,Citroën Xsara,45000,MAD,,Cheval,,,https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Citroën_Xsara_57500814.htm
avito.ma,https://www.avito.ma/fr/saidia/bateaux/Bateau_celebrity_200______57499932,Bateau celebrity 200 🇱🇷,220000,MAD,,Cheval,,,https://www.avito.ma/fr/saidia/bateaux/Bateau_celebrity_200______57499932.htm
avito.ma,https://www.avito.ma/fr/saidia/bateaux/Bateau_Sea_Ray______57499921,Bateau Sea Ray 🇧🇪,200000,MAD,,Cheval,,,https://www.avito.ma/fr/saidia/bateaux/Bateau_Sea_Ray______57499921.htm
avito.ma,https://www.avito.ma/fr/ain_harrouda/voitures_d_occasion/Suzuki_Maruti_Essence_Manuelle_2006_à_Ain_Harrouda_57498957,Suzuki Maruti Essence Manuelle 2006 à Ain Harrouda,20000,MAD,,Cheval,,,https://www.avito.ma/fr/ain_harrouda/voitures_d_occasion/Suzuki_Maruti_Essence_Manuelle_2006_à_Ain_Harrouda_57498957.htm
avito.ma,https://www.avito.ma/fr/quods/voitures_d_occasion/C_4_modèle_2010_essence_toutes_options_Benslimane_57498747,C 4 modèle 2010 essence toutes options Benslimane,50000,MAD,,Cheval,,,https://www.avito.ma/fr/quods/voitures_d_occasion/C_4_modèle_2010_essence_toutes_options_Benslimane_57498747.htm
avito.ma,https://www.avito.ma/fr/agdal/voitures_d_occasion/Opel_Grand_Land_57498672,Opel Grand Land,190000,MAD,,Cheval,,,https://www.avito.ma/fr/agdal/voitures_d_occasion/Opel_Grand_Land_57498672.htm
